Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,source_file,Period_clean,Period_date,month,year,breach_rate
MSitAE-OCTOBER-2025,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,17436,0,4099,0,0,0,6972,0,374,0,0,0,965,1196,5160,0,0,1069,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,39.986235375086025
MSitAE-OCTOBER-2025,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,23885,2156,0,0,0,0,9536,193,0,0,0,0,1182,844,6777,4,0,4101,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,39.92463889470379
MSitAE-OCTOBER-2025,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8532,0,7389,0,0,814,2749,0,65,0,0,0,779,22,4499,0,0,631,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,32.21987810595405
MSitAE-OCTOBER-2025,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,9294,0,8403,0,0,0,4574,0,27,0,0,0,545,172,2494,0,1,216,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,49.214547019582525
MSitAE-OCTOBER-2025,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7210,0,3092,266,0,100,3769,0,86,93,0,4,579,988,1942,0,0,181,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,52.27461858529819
MSitAE-OCTOBER-2025,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9250,0,2428,2105,0,1537,3788,0,28,0,0,0,275,117,2668,0,0,562,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,40.95135135135135
MSitAE-OCTOBER-2025,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,9263,0,10484,430,0,331,4480,0,153,169,0,0,524,544,2886,0,0,1290,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,48.36446075785383
MSitAE-OCTOBER-2025,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12719,3990,7454,0,0,591,5375,148,416,0,0,0,575,0,3639,1,0,1158,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,42.2596116046859
MSitAE-OCTOBER-2025,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,14481,0,4810,0,0,0,6026,0,0,0,0,0,1171,434,4219,6,0,2699,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,41.61314826324149
MSitAE-OCTOBER-2025,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11309,0,5334,298,0,296,4661,0,48,64,0,2,546,568,2744,0,28,463,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,41.214961535060574
MSitAE-OCTOBER-2025,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12856,0,8360,0,0,0,6024,0,139,0,0,0,610,207,3143,0,0,1199,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,46.85749844430616
MSitAE-OCTOBER-2025,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13542,0,5354,0,0,0,4873,0,0,0,0,0,292,751,1272,0,0,130,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,35.98434500073844
MSitAE-OCTOBER-2025,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4646,0,0,78,0,57,2459,0,0,0,0,0,298,256,833,0,0,214,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,52.9272492466638
MSitAE-OCTOBER-2025,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9130,0,0,0,0,0,2753,0,0,0,0,0,248,296,1412,0,0,30,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,30.153340635268343
MSitAE-OCTOBER-2025,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12942,0,7670,0,0,0,4125,0,1,0,0,0,741,215,2378,0,0,1600,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,31.872971719981457
MSitAE-OCTOBER-2025,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11792,0,3883,0,0,0,3066,0,9,0,0,0,713,112,3671,0,0,345,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,26.00067842605156
MSitAE-OCTOBER-2025,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4719,326,1568,173,0,0,2093,0,0,66,0,0,464,80,1328,0,0,1109,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,44.352617079889804
MSitAE-OCTOBER-2025,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5419,0,0,0,0,0,1065,0,0,0,0,0,10,2,644,0,0,217,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,19.653072522605648
MSitAE-OCTOBER-2025,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9818,0,0,38,0,0,3786,0,0,13,0,0,631,401,2645,0,0,2493,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,38.56182521898553
MSitAE-OCTOBER-2025,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11208,0,2251,4,0,2,3363,0,199,1,0,0,908,890,2197,0,0,189,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,30.005353319057814
MSitAE-OCTOBER-2025,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,20896,0,1822,961,0,144,4634,0,29,140,0,0,1046,317,2543,0,0,594,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,22.17649310872894
MSitAE-OCTOBER-2025,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10559,0,6955,0,0,0,3780,0,192,0,0,0,129,94,2136,0,0,221,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,35.79884458755564
MSitAE-OCTOBER-2025,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12936,2278,9888,0,0,261,7207,225,2314,0,0,0,195,859,3269,0,923,4781,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,55.712739641311074
MSitAE-OCTOBER-2025,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,17663,0,8549,0,0,892,7164,0,0,0,0,0,82,40,5227,0,0,2396,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,40.55936137688954
MSitAE-OCTOBER-2025,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8314,0,2815,0,0,157,4670,0,118,0,0,11,646,822,2194,0,0,1895,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,56.17031513110417
MSitAE-OCTOBER-2025,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,27521,0,9475,0,0,0,11063,0,271,0,0,0,1130,1237,8176,0,446,2359,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,40.19839395370808
MSitAE-OCTOBER-2025,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,26298,944,19094,0,0,0,11870,0,2032,0,0,0,1062,1241,4383,0,42,1340,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,45.13651228230284
MSitAE-OCTOBER-2025,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12327,1324,0,9,0,0,5600,78,0,1,0,0,583,1,5022,13,0,1727,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,45.428733674048836
MSitAE-OCTOBER-2025,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,11157,1092,3091,1871,0,762,4450,22,21,577,0,9,784,1232,3182,0,0,2710,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,39.885273819127
MSitAE-OCTOBER-2025,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,14426,0,16111,0,0,0,7089,0,1291,0,0,0,677,446,6593,0,0,303,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,49.14044087065022
MSitAE-OCTOBER-2025,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9939,1201,3127,0,0,0,3693,0,96,0,0,0,190,336,3797,864,0,1074,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,37.156655599154846
MSitAE-OCTOBER-2025,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11773,2669,2670,1206,16,0,4120,100,0,436,0,0,691,13,2656,0,0,371,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,34.995328293553044
MSitAE-OCTOBER-2025,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,18638,0,7376,149,0,0,7006,0,66,13,0,0,515,508,8078,0,0,712,October-2025-CSV-hg6dl.csv,OCTOBER-2025,2025-10-01,10,2025,37.58987015774225
MSitAE-JANUARY-2025,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14485,0,0,0,0,0,4954,0,0,0,0,0,1427,33,2970,0,0,219,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,34.20089748015188
MSitAE-JANUARY-2025,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6632,0,2710,0,0,52,4017,0,48,0,0,5,545,724,2149,0,0,1294,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,60.56996381182147
MSitAE-JANUARY-2025,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6535,0,1515,0,0,0,3057,0,0,0,0,0,606,456,1611,0,0,498,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,46.778882938026015
MSitAE-JANUARY-2025,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4011,0,0,78,0,59,2049,0,0,0,0,0,154,451,784,0,0,208,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,51.084517576664176
MSitAE-JANUARY-2025,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4739,0,836,361,0,42,1550,0,0,78,0,0,460,90,1173,0,0,289,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,32.70732221987761
MSitAE-JANUARY-2025,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14224,1684,7490,499,0,0,6639,24,122,78,0,0,2034,1117,4597,0,0,2238,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,46.674634420697416
MSitAE-JANUARY-2025,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8663,0,0,20,0,0,3459,0,0,0,0,0,795,0,2894,0,0,516,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,39.92843125937897
MSitAE-JANUARY-2025,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10059,0,0,0,0,0,3370,0,0,0,0,0,441,521,2810,0,0,725,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,33.50233621632369
MSitAE-JANUARY-2025,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9612,0,0,0,0,0,3640,0,0,0,0,0,527,703,2940,0,0,922,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,37.86933000416147
MSitAE-JANUARY-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10809,1172,5192,750,0,1490,6163,33,217,426,0,53,1224,55,4624,15,0,1150,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,57.01730039781664
MSitAE-JANUARY-2025,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5843,0,2879,353,0,141,2900,0,14,155,0,0,396,70,2166,0,0,1229,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,49.63203833647099
MSitAE-JANUARY-2025,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6370,0,1131,0,0,0,2953,0,0,0,0,0,265,122,2035,0,0,313,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,46.35792778649922
MSitAE-JANUARY-2025,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,10692,1103,8325,589,0,0,4832,183,294,0,0,0,804,196,2578,0,0,507,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,45.192667414889634
MSitAE-JANUARY-2025,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6385,0,1360,855,0,3,1892,0,0,180,0,0,414,13,2451,0,0,1165,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,29.631949882537196
MSitAE-JANUARY-2025,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8851,961,2947,0,0,0,2289,0,0,0,0,0,710,122,2521,0,33,1486,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,25.861484578013783
MSitAE-JANUARY-2025,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8229,0,6655,0,0,837,3010,0,92,0,0,0,919,28,4215,0,0,601,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,36.57795600923563
MSitAE-JANUARY-2025,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5515,1141,123,145,0,0,2460,0,0,28,0,0,439,323,1416,0,0,135,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,44.60562103354488
MSitAE-JANUARY-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12351,0,5089,0,0,0,7172,0,37,0,0,0,969,713,2758,0,0,858,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,58.06817261760181
MSitAE-JANUARY-2025,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12296,0,4726,0,0,0,4996,0,0,0,0,0,1043,484,4019,0,0,2517,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,40.63109954456734
MSitAE-JANUARY-2025,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13814,2497,14157,0,0,0,6286,360,143,0,0,0,698,1064,8389,0,0,426,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,45.50456059070508
MSitAE-JANUARY-2025,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7423,0,669,58,0,0,2959,0,0,0,0,0,475,707,1829,0,0,290,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,39.86258924962953
MSitAE-JANUARY-2025,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8603,160,4975,0,0,0,4558,1,93,0,0,0,327,860,2776,0,0,1457,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,52.98151807509009
MSitAE-JANUARY-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12006,0,8055,64,0,746,3674,0,136,9,0,2,591,847,5690,0,0,940,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,30.601365983674828
MSitAE-JANUARY-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7889,0,1783,0,0,751,4506,0,0,0,0,0,553,190,1692,0,0,224,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,57.117505387248066
MSitAE-JANUARY-2025,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11656,1642,4848,0,0,992,4559,150,1,0,0,0,749,41,3591,24,0,2909,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,39.11290322580645
MSitAE-JANUARY-2025,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8263,0,9875,336,0,303,4033,0,52,107,0,0,410,774,2749,0,0,1601,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,48.80793900520392
MSitAE-JANUARY-2025,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14626,2376,0,0,0,0,5610,177,0,0,0,0,968,909,5092,10,0,1747,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,38.3563517024477
MSitAE-JANUARY-2025,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28930,0,3880,46,0,25,11052,0,246,18,0,1,3247,451,8794,0,198,1398,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,38.20255789837539
MSitAE-JANUARY-2025,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5350,250,0,567,0,0,2341,0,0,0,0,0,480,237,1554,0,0,562,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,43.75700934579439
MSitAE-JANUARY-2025,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7840,0,4790,592,0,171,3214,0,236,246,0,0,1025,0,2167,0,0,464,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,40.994897959183675
MSitAE-JANUARY-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5987,0,10682,0,0,0,3231,0,657,0,0,0,778,545,2492,0,48,1211,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,53.966928344746954
MSitAE-JANUARY-2025,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14126,0,10954,0,0,0,7503,0,1298,0,0,0,1152,834,5055,0,0,1338,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,53.114823729293505
MSitAE-JANUARY-2025,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,4792,0,2147,0,0,0,2606,0,220,0,0,0,226,717,1678,0,0,1366,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,54.38230383973289
MSitAE-JANUARY-2025,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7790,0,3614,100,0,55,3727,0,157,47,0,3,535,504,2424,0,128,1029,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,47.84338896020539
MSitAE-JANUARY-2025,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9817,0,8542,342,0,0,3720,0,155,0,0,0,1388,0,1899,0,0,327,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,37.89345013751655
MSitAE-JANUARY-2025,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8461,575,2081,1380,1,282,3466,14,126,500,0,12,456,938,2282,0,0,906,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,40.964425008864204
MSitAE-JANUARY-2025,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33067,325,1655,0,0,331,13753,0,32,0,0,9,2671,1847,10511,0,0,6876,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,41.59131460368343
MSitAE-JANUARY-2025,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4804,0,10523,0,0,0,2841,0,22,0,0,0,312,49,1690,0,509,2439,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,59.13821815154038
MSitAE-JANUARY-2025,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,8707,0,4795,0,0,0,5136,0,441,0,0,0,1076,614,3502,0,0,2373,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,58.98702193637303
MSitAE-JANUARY-2025,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21070,1977,0,0,0,0,9121,102,0,0,0,0,1513,1178,6395,5,0,3749,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,43.289036544850504
MSitAE-JANUARY-2025,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17894,0,2034,875,0,218,3826,0,35,145,0,2,982,274,5178,0,0,983,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,21.381468648709063
MSitAE-JANUARY-2025,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12293,0,3784,0,0,7264,5250,0,0,0,0,0,2427,23,4334,0,0,810,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,42.70723175791101
MSitAE-JANUARY-2025,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10375,1234,3481,0,0,0,3310,0,218,0,0,0,303,322,4204,851,0,2362,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,31.903614457831324
MSitAE-JANUARY-2025,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9443,0,2370,0,0,0,5433,0,202,0,0,0,349,1316,3068,0,178,2217,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,57.534681774859685
MSitAE-JANUARY-2025,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24310,2966,10858,3436,493,1018,11707,123,638,1502,24,103,4456,749,5458,121,139,444,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,48.157136980666394
MSitAE-JANUARY-2025,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13728,0,14754,0,0,0,7460,0,162,0,0,0,769,738,6525,0,0,347,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,54.34149184149184
MSitAE-JANUARY-2025,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,24850,469,15178,250,3,267,9848,5,905,137,0,39,1218,1939,4965,0,55,750,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,39.629778672032195
MSitAE-JANUARY-2025,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5973,0,6578,0,0,0,3503,0,186,0,0,0,731,79,1815,0,0,74,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,58.64724594006362
MSitAE-JANUARY-2025,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3841,0,0,347,0,3817,1873,0,0,112,0,4,225,93,1760,0,0,556,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,48.76334287945848
MSitAE-JANUARY-2025,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,16188,0,6642,415,0,0,6164,0,53,46,0,0,452,482,7454,0,0,762,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,38.07758833703978
MSitAE-JANUARY-2025,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10119,388,5567,0,0,0,5742,0,192,0,0,0,833,949,4477,0,0,1723,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,56.74473762229469
MSitAE-JANUARY-2025,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8708,0,0,0,0,0,3595,0,0,0,0,0,947,109,1987,0,0,249,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,41.28387689480937
MSitAE-JANUARY-2025,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7498,0,330,1,0,0,2820,0,0,0,0,0,480,122,2241,0,0,914,Monthly-AE-January-2025.csv,JANUARY-2025,2025-01-01,1,2025,37.61002934115764
